,index,Datetime,Experiment,CPUs,Chain_selection,Model_selection,Deduplicate,Downsample,Repeats,N_olga,Min_clustsize,Paired,tcrdist_Method,tcrdist_Radius,tcrdist_Hyper,tcrdist_Subset,Save,Dataset,Chain,N_total,Model,Runtime,N_clusters,purity,purity_enriched,retention,consistency,ami,accuracy,precision,recall,f1-score,support,mean_clustsize,small_clusters
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,GIANA,16.63037419319153,32,0.953125,0.953125,0.10263157894736842,0.03010033444816053,0.9710825585148006,0.8636363636363636,0.9358974358974359,0.9615384615384616,0.9462759462759462,,2.4375,32.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.0014917850494384766,76,0.14473684210526314,0.14473684210526314,1.0,0.0018698060941828257,0.03800073101696155,0.1333333333333333,0.08404761904761905,0.14473684210526316,0.09655388471177945,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,gliph2,6.715055465698242,24,0.829861111111111,0.829861111111111,0.07368421052631578,0.03142857142857143,0.8227281118554196,0.6979166666666666,0.7827380952380951,0.8392857142857143,0.8006802721088435,,2.3333333333333335,24.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.0013964176177978516,76,0.1407894736842105,0.1407894736842105,1.0,0.0018351800554016627,0.04106970518999722,0.12933333333333336,0.08176691729323307,0.14078947368421052,0.09475877192982458,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,ismart,1.0438377857208252,31,0.9516129032258065,0.9516129032258065,0.10394736842105264,0.03164556962025316,0.9702961965499842,0.8571428571428572,0.9356540084388186,0.9620253164556962,0.9466272124499973,,2.5483870967741935,31.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.0018346309661865234,76,0.14605263157894735,0.14605263157894735,1.0,0.0019217451523545715,0.03389147740313274,0.13466666666666663,0.08326754385964912,0.14605263157894738,0.0969266917293233,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,tcrdist3,"[0.577333927154541, 0.018584728240966797]",21,0.9761904761904762,0.9761904761904762,0.06842105263157895,0.04871794871794872,0.9825452626416571,0.9285714285714286,0.9663461538461539,0.9807692307692307,0.9725274725274725,,2.4761904761904763,21.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,beta,760,random,0.001520395278930664,76,0.13947368421052628,0.13947368421052628,1.0,0.0017832409972299173,0.02666302507683308,0.128,0.08283208020050126,0.1394736842105263,0.09458020050125313,,10.0,76.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,alpha,760,length,0.0014731884002685547,13,0.1849550884191475,0.1849550884191475,1.0,0.004986149584487535,0.04202060922492581,0.055999999999999994,0.03047432875675204,0.06842105263157895,0.023150673265628783,,58.46153846153846,4.0
0,0,20230718_163842,Full run,1,"['alpha', 'beta']","['length', 'clustcr', 'hamming', 'GIANA', 'gliph2', 'ismart', 'tcrdist3']",True,10,5,0,10,True,DBSCAN,50,0.5,True,,VDJdb,alpha,760,random,0.003485441207885742,76,0.14342105263157892,0.14342105263157892,1.0,0.0018698060941828262,0.02691631148614504,0.13200000000000003,0.09078947368421053,0.14342105263157895,0.10302631578947367,,10.0,76.0
